id_appointment,nama_customer,layanan,tanggal,jam_mulai,jam_selesai,durasi_menit,id_pegawai
APN2423,"Tgk. Atma Melani, M.Pd",Perawatan Rambut,3/7/2025,20:59:00,22:29:00,90,PGW0039
APN2424,"Dodo Mardhiyah, M.Kom.",Spa,3/7/2025,12:36:00,14:06:00,90,PGW0021
APN2425,Edward Mustofa,Manicure,3/22/2025,22:38:00,0:08:00,90,PGW0028
APN2426,Martani Mulyani,Perawatan Rambut,4/23/2025,1:04:00,1:34:00,30,PGW0047
APN2427,Silvia Prayoga,Pedicure,4/2/2025,14:24:00,14:54:00,30,PGW0031
APN2428,"Ellis Sitorus, M.Kom.",Perawatan Rambut,2/5/2025,11:03:00,11:48:00,45,PGW0048
APN2429,"R. Zalindra Latupono, S.E.I",Spa,3/13/2025,3:14:00,3:59:00,45,PGW0026
APN2430,Latika Purnawati,Perawatan Rambut,4/15/2025,17:21:00,18:06:00,45,PGW0024
APN2431,dr. Rahayu Purwanti,Facial,4/28/2025,14:43:00,16:13:00,90,PGW0015
APN2432,Ir. Banawi Hasanah,Manicure,4/23/2025,7:03:00,7:33:00,30,PGW0009
APN2433,"Paramita Rajasa, M.M.",Manicure,4/10/2025,4:01:00,4:31:00,30,PGW0010
APN2434,"T. Gandi Handayani, S.Pt",Pedicure,4/6/2025,2:53:00,3:38:00,45,PGW0035
APN2435,Dr. Salman Hardiansyah,Spa,3/1/2025,2:45:00,3:45:00,60,PGW0018
APN2436,Vivi Susanti,Facial,4/17/2025,15:40:00,16:40:00,60,PGW0040
APN2437,Olivia Utama,Spa,2/24/2025,0:54:00,2:24:00,90,PGW0033
APN2438,Eka Halimah,Perawatan Rambut,3/19/2025,5:03:00,6:03:00,60,PGW0025
APN2439,"Dewi Nugroho, S.Pd",Manicure,3/19/2025,5:51:00,6:36:00,45,PGW0032
APN2440,Febi Setiawan,Perawatan Rambut,2/20/2025,2:51:00,3:21:00,30,PGW0016
APN2441,Hj. Nadia Padmasari,Pedicure,3/5/2025,13:49:00,14:34:00,45,PGW0039
APN2442,Cut Azalea Pradana,Pedicure,4/5/2025,16:58:00,17:58:00,60,PGW0024
APN2443,"Drs. Surya Lazuardi, S.E.",Facial,4/9/2025,10:17:00,11:47:00,90,PGW0010
APN2444,Balamantri Padmasari,Pedicure,2/7/2025,8:01:00,9:31:00,90,PGW0014
APN2445,Simon Winarsih,Spa,2/27/2025,22:15:00,23:00:00,45,PGW0016
APN2446,Chelsea Agustina,Perawatan Rambut,3/29/2025,23:01:00,23:31:00,30,PGW0047
APN2447,Pandu Sihombing,Manicure,2/16/2025,22:44:00,0:14:00,90,PGW0030
APN2448,Umaya Nugroho,Manicure,4/4/2025,21:17:00,22:47:00,90,PGW0009
APN2449,"Cut Salsabila Gunawan, M.Farm",Facial,2/22/2025,2:53:00,3:53:00,60,PGW0036
APN2450,"Hartana Widodo, S.Sos",Pedicure,4/12/2025,2:02:00,3:02:00,60,PGW0050
APN2451,"drg. Raharja Wibowo, S.T.",Manicure,2/18/2025,19:24:00,20:24:00,60,PGW0017
APN2452,Raihan Prasetyo,Spa,3/29/2025,7:10:00,7:55:00,45,PGW0019
APN2453,Puti Dewi Tampubolon,Manicure,2/10/2025,9:28:00,9:58:00,30,PGW0032
APN2454,"Sutan Bahuwirya Hakim, S.I.Kom",Manicure,3/20/2025,5:17:00,6:17:00,60,PGW0012
APN2455,Vivi Prasasta,Facial,4/15/2025,23:14:00,23:59:00,45,PGW0036
APN2456,"dr. Unjani Pangestu, M.Ak",Perawatan Rambut,4/19/2025,10:30:00,11:00:00,30,PGW0009
APN2457,Tami Sihombing,Spa,3/10/2025,21:16:00,22:46:00,90,PGW0046
APN2458,Ir. Caturangga Wulandari,Facial,2/4/2025,0:02:00,0:32:00,30,PGW0025
APN2459,"dr. Margana Haryanti, S.Psi",Pedicure,2/23/2025,4:51:00,5:51:00,60,PGW0039
APN2460,Cinthia Nuraini,Perawatan Rambut,4/6/2025,23:37:00,1:07:00,90,PGW0028
APN2461,Harto Mustofa,Manicure,4/10/2025,17:49:00,18:49:00,60,PGW0026
APN2462,Capa Laksmiwati,Facial,3/4/2025,1:36:00,3:06:00,90,PGW0035
APN2463,"Kayla Lazuardi, S.Sos",Manicure,4/7/2025,4:12:00,5:42:00,90,PGW0011
APN2464,Cut Hani Mandasari,Pedicure,4/24/2025,4:47:00,5:47:00,60,PGW0011
APN2465,Citra Damanik,Pedicure,4/22/2025,2:58:00,4:28:00,90,PGW0013
APN2466,dr. Ian Wijaya,Pedicure,4/22/2025,20:10:00,21:40:00,90,PGW0026
APN2467,"Kamaria Samosir, S.Ked",Perawatan Rambut,3/5/2025,15:59:00,16:29:00,30,PGW0013
APN2468,"Tgk. Adika Hasanah, S.E.I",Perawatan Rambut,4/23/2025,5:35:00,6:20:00,45,PGW0049
APN2469,Puput Wibisono,Manicure,2/6/2025,0:10:00,1:10:00,60,PGW0038
APN2470,Umaya Situmorang,Spa,2/2/2025,23:32:00,0:17:00,45,PGW0024
APN2471,"R. Wadi Usada, S.Gz",Perawatan Rambut,4/1/2025,6:48:00,7:18:00,30,PGW0002
APN2472,Zizi Prastuti,Pedicure,4/4/2025,19:33:00,20:18:00,45,PGW0022
APN2473,Puspa Puspasari,Manicure,2/26/2025,15:56:00,17:26:00,90,PGW0015
APN2474,Drs. Tari Narpati,Pedicure,4/10/2025,18:02:00,18:32:00,30,PGW0024
APN2475,"Among Susanti, S.I.Kom",Spa,2/24/2025,21:05:00,21:50:00,45,PGW0013
APN2476,Lidya Wastuti,Pedicure,2/22/2025,21:43:00,22:13:00,30,PGW0031
APN2477,Diana Maheswara,Manicure,4/8/2025,19:51:00,20:36:00,45,PGW0021
APN2478,Laras Pranowo,Pedicure,3/9/2025,4:34:00,5:04:00,30,PGW0047
APN2479,Gina Tamba,Perawatan Rambut,2/22/2025,13:53:00,15:23:00,90,PGW0048
APN2480,Ega Anggraini,Facial,3/18/2025,22:18:00,23:03:00,45,PGW0045
APN2481,Bakti Wahyudin,Manicure,4/28/2025,2:08:00,3:08:00,60,PGW0026
APN2482,"Fathonah Kuswandari, S.Sos",Facial,4/1/2025,11:18:00,12:03:00,45,PGW0003
APN2483,"Dr. Raisa Pertiwi, S.Ked",Perawatan Rambut,3/24/2025,6:27:00,6:57:00,30,PGW0025
APN2484,Cindy Tampubolon,Facial,3/26/2025,1:59:00,3:29:00,90,PGW0031
APN2485,Genta Pranowo,Pedicure,3/19/2025,7:06:00,8:36:00,90,PGW0038
APN2486,dr. Gina Permadi,Spa,2/28/2025,17:31:00,19:01:00,90,PGW0031
APN2487,Ir. Zelaya Hutasoit,Pedicure,4/23/2025,6:03:00,6:33:00,30,PGW0050
APN2488,"Rahmi Prastuti, S.Sos",Manicure,4/27/2025,6:04:00,7:34:00,90,PGW0009
APN2489,Nyoman Lestari,Pedicure,4/4/2025,16:23:00,17:08:00,45,PGW0001
APN2490,dr. Abyasa Oktaviani,Pedicure,3/25/2025,8:12:00,8:42:00,30,PGW0036
APN2491,Umaya Padmasari,Facial,4/19/2025,11:32:00,13:02:00,90,PGW0014
APN2492,Dt. Baktianto Marbun,Perawatan Rambut,2/10/2025,20:12:00,20:57:00,45,PGW0019
APN2493,Hj. Tami Manullang,Pedicure,3/26/2025,4:58:00,5:43:00,45,PGW0040
APN2494,"Dt. Prayitna Aryani, M.Kom.",Manicure,2/28/2025,16:25:00,17:55:00,90,PGW0026
APN2495,"R. Catur Ardianto, S.Gz",Pedicure,4/21/2025,12:48:00,13:48:00,60,PGW0015
APN2496,Kamal Ramadan,Facial,3/31/2025,6:29:00,6:59:00,30,PGW0014
APN2497,Lanjar Uwais,Spa,3/12/2025,9:09:00,9:39:00,30,PGW0019
APN2498,"R. Leo Marpaung, S.T.",Manicure,2/12/2025,11:47:00,12:47:00,60,PGW0029
APN2499,Lukman Pertiwi,Manicure,2/17/2025,9:05:00,10:35:00,90,PGW0019
APN2500,Sakura Zulkarnain,Pedicure,2/8/2025,5:13:00,5:58:00,45,PGW0042
APN2501,Diana Jailani,Spa,3/17/2025,3:41:00,5:11:00,90,PGW0048
APN2502,Eli Nasyiah,Facial,3/22/2025,10:26:00,11:26:00,60,PGW0040
APN2503,Harja Zulkarnain,Manicure,4/7/2025,10:58:00,11:43:00,45,PGW0037
APN2504,Jaya Halimah,Facial,2/26/2025,1:17:00,2:17:00,60,PGW0010
APN2505,Makara Siregar,Manicure,3/12/2025,9:03:00,9:48:00,45,PGW0023
APN2506,Ir. Wani Mandasari,Spa,3/27/2025,10:14:00,11:14:00,60,PGW0047
APN2507,"Balamantri Puspasari, S.Ked",Manicure,3/1/2025,19:18:00,20:48:00,90,PGW0046
APN2508,Cahyanto Widodo,Facial,2/7/2025,0:40:00,2:10:00,90,PGW0033
APN2509,"Zulaikha Nainggolan, S.Psi",Pedicure,3/26/2025,15:30:00,17:00:00,90,PGW0032
APN2510,"Hani Suryono, S.I.Kom",Perawatan Rambut,3/11/2025,12:09:00,12:54:00,45,PGW0018
APN2511,dr. Zizi Widiastuti,Manicure,2/1/2025,5:50:00,6:35:00,45,PGW0012
APN2512,"Sakura Wastuti, S.Sos",Facial,4/11/2025,5:39:00,6:39:00,60,PGW0040
APN2513,Karen Yuniar,Facial,2/14/2025,16:19:00,16:49:00,30,PGW0008
APN2514,Yessi Suartini,Pedicure,4/2/2025,14:38:00,15:23:00,45,PGW0040
APN2515,Drs. Balidin Gunawan,Facial,2/3/2025,20:33:00,21:18:00,45,PGW0001
APN2516,"drg. Devi Wulandari, S.Pt",Pedicure,2/18/2025,0:57:00,2:27:00,90,PGW0021
APN2517,Maimunah Hakim,Perawatan Rambut,2/19/2025,22:56:00,23:41:00,45,PGW0013
APN2518,dr. Ade Uwais,Spa,4/2/2025,14:50:00,15:35:00,45,PGW0020
APN2519,"Ophelia Lailasari, S.Pt",Manicure,4/4/2025,0:35:00,2:05:00,90,PGW0001
APN2520,Devi Hassanah,Pedicure,4/18/2025,22:05:00,23:35:00,90,PGW0044
APN2521,Sari Damanik,Pedicure,4/24/2025,11:13:00,12:13:00,60,PGW0035
APN2522,"H. Irsad Gunawan, S.E.I",Perawatan Rambut,2/20/2025,22:09:00,23:39:00,90,PGW0038
APN2523,Pranawa Mahendra,Perawatan Rambut,4/9/2025,0:19:00,1:04:00,45,PGW0020
APN2524,"Paulin Andriani, M.Ak",Spa,3/3/2025,6:24:00,7:54:00,90,PGW0033
APN2525,Elvin Nababan,Spa,3/19/2025,10:09:00,11:39:00,90,PGW0031
APN2526,Hj. Hafshah Pertiwi,Pedicure,2/24/2025,6:52:00,8:22:00,90,PGW0037
APN2527,Zamira Rajasa,Pedicure,2/12/2025,20:35:00,22:05:00,90,PGW0002
APN2528,drg. Faizah Budiyanto,Facial,2/19/2025,15:52:00,16:52:00,60,PGW0002
APN2529,"Drs. Karma Suwarno, S.T.",Perawatan Rambut,4/8/2025,23:30:00,0:30:00,60,PGW0015
APN2530,"R.A. Maida Kurniawan, M.Kom.",Pedicure,3/31/2025,7:59:00,9:29:00,90,PGW0045
APN2531,Samsul Dongoran,Manicure,4/29/2025,1:14:00,2:14:00,60,PGW0004
APN2532,Ellis Uwais,Facial,4/26/2025,5:00:00,6:30:00,90,PGW0020
APN2533,Dt. Daryani Hassanah,Manicure,2/13/2025,18:43:00,19:43:00,60,PGW0002
APN2534,Latif Simbolon,Pedicure,4/10/2025,19:42:00,20:27:00,45,PGW0045
APN2535,Legawa Nasyiah,Spa,3/27/2025,10:34:00,11:04:00,30,PGW0040
APN2536,Dr. Nyana Widodo,Facial,3/26/2025,3:03:00,4:03:00,60,PGW0025
APN2537,Lantar Haryanti,Facial,3/31/2025,14:26:00,15:56:00,90,PGW0018
APN2538,Umaya Sihombing,Perawatan Rambut,3/17/2025,8:44:00,10:14:00,90,PGW0007
APN2539,Naradi Suryono,Facial,4/16/2025,12:04:00,12:49:00,45,PGW0026
APN2540,Balidin Purnawati,Spa,4/29/2025,18:27:00,19:57:00,90,PGW0046
APN2541,Bakiman Sinaga,Perawatan Rambut,2/22/2025,23:43:00,0:43:00,60,PGW0045
APN2542,Sidiq Puspita,Spa,3/30/2025,2:44:00,3:29:00,45,PGW0021
APN2543,Kawaya Suartini,Perawatan Rambut,2/8/2025,13:44:00,14:29:00,45,PGW0003
APN2544,Bahuraksa Lailasari,Perawatan Rambut,2/26/2025,20:03:00,21:03:00,60,PGW0027
APN2545,"Tgk. Eka Prasetyo, M.Kom.",Pedicure,2/21/2025,10:46:00,12:16:00,90,PGW0009
APN2546,Tgk. Jayadi Napitupulu,Spa,4/27/2025,4:40:00,5:10:00,30,PGW0035
APN2547,Kezia Mangunsong,Pedicure,3/12/2025,7:42:00,8:42:00,60,PGW0005
APN2548,Drs. Slamet Simanjuntak,Pedicure,4/3/2025,18:27:00,18:57:00,30,PGW0020
APN2549,"Sutan Hari Hasanah, S.Kom",Facial,4/2/2025,7:48:00,8:48:00,60,PGW0039
APN2550,"Cut Ulya Rahmawati, M.TI.",Facial,3/23/2025,2:03:00,3:03:00,60,PGW0014
APN2551,R. Vivi Santoso,Pedicure,2/17/2025,1:09:00,1:54:00,45,PGW0014
APN2552,"Zizi Mustofa, S.T.",Perawatan Rambut,3/10/2025,17:19:00,18:04:00,45,PGW0015
APN2553,Novi Kusumo,Perawatan Rambut,4/25/2025,20:28:00,21:28:00,60,PGW0017
APN2554,Puti Wani Halimah,Perawatan Rambut,4/6/2025,12:39:00,13:09:00,30,PGW0043
APN2555,Jessica Hasanah,Spa,2/1/2025,9:20:00,9:50:00,30,PGW0007
APN2556,Cinta Purnawati,Facial,3/18/2025,9:23:00,10:08:00,45,PGW0005
APN2557,Uli Wulandari,Pedicure,4/15/2025,21:59:00,22:29:00,30,PGW0040
APN2558,Yuni Kuswandari,Facial,2/11/2025,7:46:00,8:46:00,60,PGW0023
APN2559,Victoria Halim,Manicure,2/16/2025,10:41:00,12:11:00,90,PGW0019
APN2560,Raden Rahayu,Perawatan Rambut,3/2/2025,5:45:00,7:15:00,90,PGW0042
APN2561,"drg. Harjo Hutapea, S.Farm",Spa,3/31/2025,7:17:00,7:47:00,30,PGW0010
APN2562,Atmaja Sitorus,Spa,4/28/2025,18:48:00,20:18:00,90,PGW0027
APN2563,Hamzah Maheswara,Perawatan Rambut,3/29/2025,23:48:00,0:18:00,30,PGW0017
APN2564,Enteng Situmorang,Facial,2/13/2025,11:23:00,12:23:00,60,PGW0006
APN2565,Betania Novitasari,Spa,4/24/2025,20:13:00,20:58:00,45,PGW0039
APN2566,Bakiadi Andriani,Facial,3/17/2025,13:15:00,13:45:00,30,PGW0030
APN2567,"Bella Permata, S.Kom",Pedicure,3/31/2025,9:55:00,10:55:00,60,PGW0002
APN2568,Cinthia Maryadi,Pedicure,2/11/2025,21:22:00,21:52:00,30,PGW0027
APN2569,"Baktianto Hartati, S.H.",Spa,3/6/2025,15:40:00,16:25:00,45,PGW0043
APN2570,"drg. Nasim Puspita, S.E.",Facial,3/3/2025,12:50:00,14:20:00,90,PGW0007
APN2571,"Mulyanto Siregar, M.TI.",Pedicure,4/5/2025,8:48:00,9:18:00,30,PGW0034
APN2572,R. Wadi Uyainah,Perawatan Rambut,4/13/2025,15:34:00,16:34:00,60,PGW0010
APN2573,Carla Pradipta,Facial,2/21/2025,22:01:00,23:01:00,60,PGW0004
APN2574,"Drs. Galang Suwarno, S.Gz",Perawatan Rambut,2/8/2025,19:37:00,20:07:00,30,PGW0006
APN2575,R. Puji Yulianti,Manicure,4/18/2025,2:04:00,3:04:00,60,PGW0009
APN2576,Kania Mandasari,Facial,3/9/2025,22:51:00,23:21:00,30,PGW0034
APN2577,Jayadi Gunarto,Perawatan Rambut,3/17/2025,0:28:00,1:28:00,60,PGW0011
APN2578,Estiawan Sitompul,Perawatan Rambut,3/1/2025,10:27:00,11:27:00,60,PGW0026
APN2579,"Zelda Lailasari, M.Kom.",Manicure,3/15/2025,5:08:00,6:38:00,90,PGW0042
APN2580,"R. Winda Wijayanti, S.E.I",Manicure,2/28/2025,17:16:00,17:46:00,30,PGW0017
APN2581,Paiman Putra,Facial,3/1/2025,17:53:00,18:23:00,30,PGW0044
APN2582,Novi Kusmawati,Facial,4/3/2025,23:42:00,0:27:00,45,PGW0045
APN2583,Cornelia Widiastuti,Pedicure,4/21/2025,12:35:00,13:05:00,30,PGW0025
APN2584,R. Daniswara Latupono,Manicure,2/11/2025,19:30:00,20:00:00,30,PGW0046
APN2585,Dr. Hana Mangunsong,Pedicure,2/19/2025,6:53:00,7:23:00,30,PGW0030
APN2586,"Gatra Palastri, S.Kom",Perawatan Rambut,4/28/2025,4:06:00,5:06:00,60,PGW0010
APN2587,"Sutan Jumadi Nainggolan, S.Ked",Pedicure,2/17/2025,8:29:00,9:29:00,60,PGW0011
APN2588,"Kayla Mandasari, M.M.",Perawatan Rambut,3/11/2025,1:37:00,2:37:00,60,PGW0040
APN2589,Gina Oktaviani,Spa,3/1/2025,19:47:00,21:17:00,90,PGW0033
APN2590,Narji Mayasari,Spa,4/22/2025,14:03:00,15:03:00,60,PGW0018
APN2591,Dt. Dalimin Pudjiastuti,Manicure,3/13/2025,15:42:00,16:42:00,60,PGW0040
APN2592,Jessica Prasetya,Spa,3/9/2025,9:44:00,10:14:00,30,PGW0041
APN2593,Maimunah Rajasa,Perawatan Rambut,2/23/2025,12:37:00,13:22:00,45,PGW0012
APN2594,Rahmat Wahyuni,Pedicure,4/26/2025,14:21:00,15:06:00,45,PGW0005
APN2595,"Anita Hutapea, S.H.",Facial,4/12/2025,15:47:00,16:17:00,30,PGW0005
APN2596,"Puti Usyi Nugroho, M.M.",Pedicure,4/1/2025,12:25:00,13:10:00,45,PGW0009
APN2597,Amalia Prayoga,Facial,3/23/2025,3:45:00,4:30:00,45,PGW0006
APN2598,Heru Ardianto,Pedicure,2/12/2025,17:03:00,18:33:00,90,PGW0026
APN2599,Warsa Mahendra,Facial,4/9/2025,22:50:00,23:35:00,45,PGW0032
APN2600,Nugraha Waluyo,Manicure,2/1/2025,6:14:00,7:44:00,90,PGW0033
APN2601,"Kiandra Saefullah, S.Ked",Manicure,3/25/2025,17:48:00,18:33:00,45,PGW0007
APN2602,Pandu Prasasta,Facial,2/28/2025,2:47:00,3:17:00,30,PGW0002
APN2603,"Puti Belinda Wibowo, S.I.Kom",Facial,3/3/2025,4:37:00,5:22:00,45,PGW0021
APN2604,Uchita Sudiati,Spa,4/14/2025,2:51:00,4:21:00,90,PGW0034
APN2605,Suci Najmudin,Facial,3/21/2025,10:04:00,11:04:00,60,PGW0026
APN2606,Kayla Mandala,Manicure,2/28/2025,10:42:00,11:27:00,45,PGW0034
APN2607,"Alika Nuraini, M.M.",Perawatan Rambut,4/12/2025,6:47:00,7:32:00,45,PGW0050
APN2608,Cut Nadia Prasasta,Spa,3/23/2025,18:45:00,19:15:00,30,PGW0039
APN2609,"Dadi Purnawati, S.H.",Manicure,2/21/2025,0:47:00,1:17:00,30,PGW0043
APN2610,Yoga Mansur,Facial,4/26/2025,16:18:00,17:18:00,60,PGW0045
APN2611,Ellis Permata,Manicure,4/22/2025,6:41:00,8:11:00,90,PGW0017
APN2612,Nabila Mandasari,Facial,4/17/2025,6:47:00,7:47:00,60,PGW0032
APN2613,"Cici Ardianto, S.Gz",Perawatan Rambut,4/29/2025,20:40:00,21:40:00,60,PGW0050
APN2614,Queen Budiman,Pedicure,3/10/2025,12:00:00,12:45:00,45,PGW0024
APN2615,Eka Siregar,Facial,2/7/2025,5:42:00,6:27:00,45,PGW0019
APN2616,"Ir. Joko Winarsih, S.E.",Pedicure,4/19/2025,2:04:00,3:34:00,90,PGW0021
APN2617,"R.M. Mahesa Puspita, S.Sos",Manicure,3/31/2025,17:06:00,18:06:00,60,PGW0014
APN2618,Luluh Latupono,Perawatan Rambut,3/28/2025,22:09:00,23:09:00,60,PGW0032
APN2619,Karta Nashiruddin,Perawatan Rambut,4/26/2025,12:58:00,13:58:00,60,PGW0049
APN2620,Edison Prakasa,Facial,3/20/2025,18:11:00,18:56:00,45,PGW0036
APN2621,Kawaya Marpaung,Pedicure,2/11/2025,14:21:00,15:51:00,90,PGW0034
APN2622,dr. Dono Wahyudin,Facial,3/13/2025,2:36:00,3:21:00,45,PGW0035
APN2623,"Gawati Nasyidah, M.Pd",Pedicure,3/11/2025,2:10:00,3:10:00,60,PGW0002
APN2624,Dt. Eman Siregar,Manicure,4/9/2025,19:48:00,20:33:00,45,PGW0034
APN2625,Limar Saefullah,Facial,4/7/2025,6:54:00,7:54:00,60,PGW0001
APN2626,Kamidin Habibi,Perawatan Rambut,4/16/2025,12:53:00,13:23:00,30,PGW0001
APN2627,Aslijan Budiyanto,Facial,4/7/2025,19:41:00,20:26:00,45,PGW0025
APN2628,Ratna Pranowo,Manicure,4/10/2025,20:36:00,21:36:00,60,PGW0045
APN2629,"Ade Saputra, S.T.",Spa,2/13/2025,5:27:00,6:27:00,60,PGW0031
APN2630,"Hj. Silvia Pangestu, S.Ked",Facial,2/12/2025,11:25:00,12:10:00,45,PGW0019
APN2631,"Bakiadi Permadi, S.H.",Perawatan Rambut,4/8/2025,4:38:00,5:23:00,45,PGW0044
APN2632,Dimas Novitasari,Manicure,2/4/2025,18:07:00,18:37:00,30,PGW0021
APN2633,Mutia Prasetyo,Manicure,2/15/2025,18:57:00,19:42:00,45,PGW0043
APN2634,Dr. Endah Wasita,Perawatan Rambut,4/5/2025,11:44:00,12:29:00,45,PGW0022
APN2635,R. Irwan Saptono,Perawatan Rambut,3/7/2025,1:42:00,2:27:00,45,PGW0029
APN2636,"Mutia Simanjuntak, M.M.",Manicure,3/27/2025,16:04:00,17:04:00,60,PGW0013
APN2637,Galiono Nababan,Manicure,3/1/2025,23:32:00,0:02:00,30,PGW0043
APN2638,"Puti Amalia Tamba, M.Farm",Manicure,3/3/2025,5:59:00,7:29:00,90,PGW0028
APN2639,Ridwan Natsir,Spa,2/23/2025,20:11:00,21:11:00,60,PGW0047
APN2640,Tomi Kuswandari,Manicure,2/22/2025,16:07:00,16:52:00,45,PGW0023
APN2641,Rafid Hidayat,Pedicure,4/18/2025,12:11:00,12:41:00,30,PGW0002
APN2642,Oliva Oktaviani,Manicure,2/3/2025,14:44:00,15:44:00,60,PGW0050
APN2643,"R.M. Mariadi Hardiansyah, M.Ak",Facial,3/13/2025,18:30:00,19:15:00,45,PGW0023
APN2644,dr. Dinda Aryani,Facial,3/9/2025,21:29:00,22:59:00,90,PGW0039
APN2645,"Dr. Gawati Setiawan, S.H.",Spa,3/17/2025,9:27:00,10:12:00,45,PGW0049
APN2646,R.A. Kamaria Astuti,Manicure,4/2/2025,6:54:00,7:54:00,60,PGW0013
APN2647,Yessi Prayoga,Facial,2/14/2025,6:19:00,7:19:00,60,PGW0034
APN2648,"Ella Marbun, S.Gz",Facial,2/14/2025,20:59:00,21:44:00,45,PGW0005
APN2649,Timbul Maheswara,Pedicure,3/13/2025,4:10:00,4:55:00,45,PGW0003
APN2650,R. Amalia Yuliarti,Perawatan Rambut,3/12/2025,13:38:00,14:08:00,30,PGW0048
APN2651,"R.A. Siska Gunarto, S.Gz",Manicure,2/15/2025,18:28:00,19:13:00,45,PGW0021
APN2652,"Hj. Siska Situmorang, S.Gz",Facial,4/5/2025,7:51:00,8:21:00,30,PGW0034
APN2653,T. Dwi Prakasa,Spa,4/8/2025,0:29:00,1:29:00,60,PGW0029
APN2654,Tgk. Luwar Agustina,Spa,3/3/2025,19:17:00,20:47:00,90,PGW0037
APN2655,"Intan Usada, S.Pt",Pedicure,2/6/2025,11:33:00,12:03:00,30,PGW0046
APN2656,Lala Adriansyah,Facial,2/15/2025,12:27:00,13:27:00,60,PGW0028
APN2657,Drs. Mulya Maryati,Spa,4/13/2025,15:57:00,16:57:00,60,PGW0004
APN2658,Puji Haryanti,Perawatan Rambut,4/11/2025,3:29:00,4:14:00,45,PGW0011
APN2659,"dr. Malika Wahyuni, S.Pd",Facial,3/15/2025,16:10:00,16:55:00,45,PGW0039
APN2660,Laila Palastri,Facial,3/4/2025,1:17:00,2:17:00,60,PGW0005
APN2661,Jasmin Megantara,Facial,3/12/2025,10:18:00,10:48:00,30,PGW0026
APN2662,Banawa Gunawan,Facial,4/19/2025,12:58:00,13:43:00,45,PGW0035
APN2663,Wira Megantara,Pedicure,4/29/2025,18:46:00,20:16:00,90,PGW0012
APN2664,Hardi Gunarto,Perawatan Rambut,4/5/2025,19:19:00,20:19:00,60,PGW0026
APN2665,R.A. Ghaliyati Ardianto,Pedicure,3/27/2025,7:20:00,7:50:00,30,PGW0006
APN2666,Sadina Fujiati,Facial,2/2/2025,0:35:00,1:05:00,30,PGW0020
APN2667,Emas Novitasari,Manicure,4/28/2025,21:05:00,22:05:00,60,PGW0032
APN2668,Ulya Maryati,Manicure,2/1/2025,17:46:00,18:16:00,30,PGW0036
APN2669,Oni Rajasa,Facial,2/15/2025,13:03:00,13:48:00,45,PGW0020
APN2670,Azalea Rahayu,Manicure,2/28/2025,13:39:00,14:39:00,60,PGW0015
APN2671,Yance Nashiruddin,Facial,3/2/2025,3:48:00,4:33:00,45,PGW0034
APN2672,Amalia Najmudin,Manicure,2/16/2025,4:49:00,5:34:00,45,PGW0042
APN2673,"Cakrawangsa Manullang, S.E.I",Perawatan Rambut,2/5/2025,0:01:00,1:01:00,60,PGW0026
APN2674,Janet Siregar,Manicure,2/12/2025,13:38:00,14:23:00,45,PGW0022
APN2675,Tgk. Suci Maheswara,Pedicure,2/6/2025,22:56:00,23:26:00,30,PGW0041
APN2676,Mahfud Pratama,Pedicure,2/13/2025,14:33:00,15:33:00,60,PGW0041
APN2677,Sabrina Puspasari,Manicure,3/28/2025,11:26:00,11:56:00,30,PGW0037
APN2678,Ir. Harja Purwanti,Perawatan Rambut,4/18/2025,16:48:00,17:18:00,30,PGW0006
APN2679,Hj. Zalindra Tampubolon,Pedicure,4/21/2025,9:09:00,10:09:00,60,PGW0010
APN2680,Vera Najmudin,Pedicure,3/23/2025,6:57:00,7:27:00,30,PGW0037
APN2681,Puti Wulan Hutapea,Facial,4/13/2025,17:46:00,18:31:00,45,PGW0025
APN2682,Darimin Suryatmi,Perawatan Rambut,3/16/2025,4:31:00,5:16:00,45,PGW0016
APN2683,"Mujur Budiyanto, M.TI.",Perawatan Rambut,2/17/2025,14:41:00,16:11:00,90,PGW0008
APN2684,Agnes Pratama,Spa,2/23/2025,15:14:00,15:44:00,30,PGW0018
APN2685,Rudi Siregar,Spa,2/21/2025,14:47:00,15:32:00,45,PGW0015
APN2686,Artawan Prastuti,Facial,4/15/2025,16:40:00,17:25:00,45,PGW0012
APN2687,Suci Hidayat,Manicure,4/22/2025,6:10:00,7:10:00,60,PGW0050
APN2688,Uda Maryati,Pedicure,3/17/2025,11:02:00,12:32:00,90,PGW0023
APN2689,Elisa Wahyudin,Perawatan Rambut,3/31/2025,14:36:00,15:06:00,30,PGW0028
APN2690,Galih Budiyanto,Facial,3/15/2025,16:59:00,17:59:00,60,PGW0006
APN2691,Cawisadi Marbun,Spa,2/5/2025,8:45:00,9:15:00,30,PGW0004
APN2692,Ir. Jati Fujiati,Perawatan Rambut,4/21/2025,3:55:00,5:25:00,90,PGW0046
APN2693,Hasna Permata,Perawatan Rambut,4/6/2025,5:33:00,7:03:00,90,PGW0023
APN2694,"Ghaliyati Halimah, S.Sos",Pedicure,4/14/2025,1:43:00,2:43:00,60,PGW0030
APN2695,Fitria Suwarno,Spa,4/7/2025,11:58:00,13:28:00,90,PGW0005
APN2696,Jayadi Ardianto,Manicure,4/27/2025,18:42:00,19:12:00,30,PGW0035
APN2697,Kamaria Suryono,Spa,2/10/2025,12:59:00,14:29:00,90,PGW0006
